id,language_id,en,ru,accent,level,frequency_rank,rarity,register,ipa_uk,ipa_us,example,example_ru
1792,1,vice,заместитель,both,A2,2453,не редкое,разговорная,/vice/,/vice/,This is a vice.,Это заместитель.
1793,1,sublime,возвышенное,both,A2,4618,редкое,разговорная,/sublime/,/sublime/,This is a sublime.,Это возвышенное.
1794,1,wooden,деревянные,both,A2,4867,редкое,разговорная,/wooden/,/wooden/,This is a wooden.,Это деревянные.
1795,1,intensity,интенсивность,both,A2,6396,редкое,официальная,/intensity/,/intensity/,It is intensity.,Это интенсивность.
1796,1,alphabet,алфавит,both,A2,15000,очень редкое,разговорная,/alphabet/,/alphabet/,This is a alphabet.,Это алфавит.
1797,1,elevate,поднять,both,A2,15000,очень редкое,разговорная,/elevate/,/elevate/,This is a elevate.,Это поднять.
1798,1,tenacious,живучий,both,A2,15000,очень редкое,официальная,/tenacious/,/tenacious/,It is tenacious.,Это живучий.
1799,1,conversion,преобразования,both,A2,2909,не редкое,официальная,/conversion/,/conversion/,This is a conversion.,Это преобразования.
1800,1,jack,Джек,both,A2,1753,не редкое,разговорная,/jack/,/jack/,This is a jack.,Это Джек.
1801,1,event,событие,both,A2,623,не редкое,разговорная,/event/,/event/,This is a event.,Это событие.
1802,1,employ,использовать,both,A2,8991,очень редкое,разговорная,/employ/,/employ/,It is employ.,Это использовать.
1803,1,thunder,гром,both,A2,8300,очень редкое,разговорная,/thunder/,/thunder/,This is a thunder.,Это гром.
1804,1,radiant,радиант,both,A2,15000,очень редкое,разговорная,/radiant/,/radiant/,This is a radiant.,Это радиант.
1805,1,muscle,мышцы,both,A2,3557,редкое,разговорная,/muscle/,/muscle/,This is a muscle.,Это мышцы.
1806,1,moon,луна,both,A2,2778,не редкое,разговорная,/moon/,/moon/,This is a moon.,Это луна.
1807,1,spoken,говорят,both,A2,5978,редкое,разговорная,/spoken/,/spoken/,I spoken every day.,Я говорят каждый день.
1808,1,gradual,постепенное,both,A2,15000,очень редкое,официальная,/gradual/,/gradual/,It is gradual.,Это постепенное.
1809,1,apple,яблоко,both,A2,1633,не редкое,разговорная,/apple/,/apple/,This is a apple.,Это яблоко.
1810,1,inactive,не активен,both,A2,15000,очень редкое,официальная,/inactive/,/inactive/,It is inactive.,Это не активен.
1811,1,defeat,поражение,both,A2,8035,очень редкое,разговорная,/defeat/,/defeat/,This is a defeat.,Это поражение.
1812,1,rustic,рустик,both,A2,15000,очень редкое,разговорная,/rustic/,/rustic/,It is rustic.,Это рустик.
1813,1,understand,понимаю,both,A2,1307,не редкое,разговорная,/understand/,/understand/,I understand every day.,Я понимаю каждый день.
1814,1,degrade,деградировать,both,A2,15000,очень редкое,разговорная,/degrade/,/degrade/,This is a degrade.,Это деградировать.
1815,1,deck,палуба,both,A2,4283,редкое,разговорная,/deck/,/deck/,This is a deck.,Это палуба.
1816,1,ancestor,предок,both,A2,15000,очень редкое,разговорная,/ancestor/,/ancestor/,This is a ancestor.,Это предок.
1817,1,putting,положить,both,A2,3856,редкое,разговорная,/putting/,/putting/,I putting every day.,Я положить каждый день.
1818,1,agency,агентство,both,A2,1007,не редкое,разговорная,/agency/,/agency/,It is agency.,Это агентство.
1819,1,constituent,учредительные,both,A2,15000,очень редкое,официальная,/constituent/,/constituent/,This is a constituent.,Это учредительные.
1820,1,conflict,конфликт,both,A2,3079,редкое,разговорная,/conflict/,/conflict/,This is a conflict.,Это конфликт.
1821,1,generous,щедрый,both,A2,9137,очень редкое,официальная,/generous/,/generous/,It is generous.,Это щедрый.
1822,1,antecedent,антецедент,both,A2,15000,очень редкое,официальная,/antecedent/,/antecedent/,This is a antecedent.,Это антецедент.
1823,1,storm,шторм,both,A2,3382,редкое,разговорная,/storm/,/storm/,This is a storm.,Это шторм.
1824,1,indefinite,бессрочно,both,A2,15000,очень редкое,официальная,/indefinite/,/indefinite/,This is a indefinite.,Это бессрочно.
1825,1,disposed,утилизировать,both,A2,15000,очень редкое,разговорная,/disposed/,/disposed/,I disposed every day.,Я утилизировать каждый день.
1826,1,bite,укус,both,A2,8743,очень редкое,разговорная,/bite/,/bite/,This is a bite.,Это укус.
1827,1,customary,обычное,both,A2,15000,очень редкое,официальная,/customary/,/customary/,It is customary.,Это обычное.
1828,1,distemper,чумка,both,A2,15000,очень редкое,официальная,/distemper/,/distemper/,This is a distemper.,Это чумка.
1829,1,wire,провода,both,A2,2537,не редкое,разговорная,/wire/,/wire/,This is a wire.,Это провода.
1830,1,subordinate,подчиненные,both,A2,15000,очень редкое,официальная,/subordinate/,/subordinate/,This is a subordinate.,Это подчиненные.
1831,1,restless,непоседы,both,A2,15000,очень редкое,разговорная,/restless/,/restless/,It is restless.,Это непоседы.
1832,1,apart,помимо,both,A2,4198,редкое,разговорная,/apart/,/apart/,This is a apart.,Это помимо.
1833,1,ease,легкость,both,A2,4768,редкое,разговорная,/ease/,/ease/,This is a ease.,Это легкость.
1834,1,polish,польский,both,A2,4782,редкое,разговорная,/polish/,/polish/,It is polish.,Это польский.
1835,1,debate,дискуссии,both,A2,3256,редкое,разговорная,/debate/,/debate/,This is a debate.,Это дискуссии.
1836,1,indulge,баловаться,both,A2,15000,очень редкое,разговорная,/indulge/,/indulge/,This is a indulge.,Это баловаться.
1837,1,deviation,отклонение,both,A2,8983,очень редкое,официальная,/deviation/,/deviation/,This is a deviation.,Это отклонение.
1838,1,arrest,арест,both,A2,7428,редкое,разговорная,/arrest/,/arrest/,This is a arrest.,Это арест.
1839,1,hole,отверстие,both,A2,2941,не редкое,разговорная,/hole/,/hole/,This is a hole.,Это отверстие.
1840,1,serpent,змея,both,A2,15000,очень редкое,разговорная,/serpent/,/serpent/,This is a serpent.,Это змея.
1841,1,determination,определение,both,A2,4079,редкое,официальная,/determination/,/determination/,This is a determination.,Это определение.
1842,1,bark,кора,both,A2,15000,очень редкое,разговорная,/bark/,/bark/,This is a bark.,Это кора.
1843,1,brown,коричневый,both,A2,1264,не редкое,разговорная,/brown/,/brown/,This is a brown.,Это коричневый.
